id,title,link,image,tag,preview,author,timestamp
271,"Sương mù bao phủ Hà Nội, các tòa nhà cao tầng 'biến mất'",https://zingnews.vn/suong-mu-bao-phu-ha-noi-cac-toa-nha-cao-tang-bien-mat-post1400532.html,https://znews-photo.zingcdn.me/w360/Uploaded/jutmtz/2023_02_10/thumb.jpg,XÃ HỘI,"Mưa phùn kéo dài, Hà Nội bao phủ bởi một làn sương dày đặc. Các tuyến đường vào thành phố, tòa nhà cao tầng mù mịt khiến tầm nhìn, phương tiện lưu thông khó khăn.",Thành Đông,10/2/2023 11:26 (GMT+7)
272,Nữ sinh lớp 8 ở TP.HCM bị bạn học đánh dã man trong nhà vệ sinh,https://zingnews.vn/nu-sinh-lop-8-o-tphcm-bi-ban-hoc-danh-da-man-trong-nha-ve-sinh-post1399890.html,https://znews-photo.zingcdn.me/w360/Uploaded/gtnzna/2023_02_07/danhban.jpg,XÃ HỘI,"Hình ảnh một nữ sinh lớp 8 tại TP.HCM bị bạn học túm tóc, tát liên tục vào mặt rồi bị quật ngã, đấm đá dã man đang khiến nhiều người phẫn nộ.",Anonymous,10/2/2023 11:21 (GMT+7)
273,Truy tìm tài xế liên quan vụ tai nạn chết người,https://zingnews.vn/truy-tim-tai-xe-lien-quan-vu-tai-nan-chet-nguoi-post1400519.html,https://znews-photo.zingcdn.me/w360/Uploaded/mdf_fsxrff/2023_02_10/z4095810943005_55445c130f1ea455c30881005a460249_1_.jpg,PHÁP LUẬT,"Nạn nhân được chuyển đến bệnh viện cấp cứu nhưng do vết thương quá nặng đã tử vong, còn người gây tai nạn bỏ trốn khỏi hiện trường.",Minh Anh,10/2/2023 10:58 (GMT+7)
274,Bắt người cho vay lãi nặng nhiều lần dọa giết con nợ,https://zingnews.vn/bat-nguoi-cho-vay-lai-nang-nhieu-lan-doa-giet-con-no-post1400506.html,https://znews-photo.zingcdn.me/w360/Uploaded/xpcwvovb/2023_02_10/7cd402b0e3d5398b60c4_1432.jpg,PHÁP LUẬT,"Lãi quá cao, chị Đ.T.A. không thể trả được gốc lẫn lãi nên bị Từ Thanh Vương nhiều lần gọi điện dọa giết và dùng dây điện đánh gây thương tích.",Anonymous,10/2/2023 10:34 (GMT+7)
275,Inter Milan muốn giữ chân Lukaku,https://zingnews.vn/inter-milan-muon-giu-chan-lukaku-post1400485.html,https://znews-photo.zingcdn.me/w360/Uploaded/wobjcak/2023_02_10/lukaku.JPG,THỂ THAO,Inter Milan chuẩn bị đàm phán với Chelsea để giữ chân tiền đạo Romelu Lukaku cho mùa giải 2023/24.,Duy Luân,10/2/2023 09:37 (GMT+7)
276,"Làm rõ nguyên nhân vụ nước đen chảy ra từ khe núi, cá chết bất thường",https://zingnews.vn/lam-ro-nguyen-nhan-vu-nuoc-den-chay-ra-tu-khe-nui-ca-chet-bat-thuong-post1399897.html,https://znews-photo.zingcdn.me/w360/Uploaded/gtnzna/2023_02_07/nuoc.jpg,XÃ HỘI,"UBND tỉnh Thanh Hóa yêu cầu làm rõ nguyên nhân dẫn đến tình trạng nước đổi màu, cá chết bất thường tại suối và đập Hón Thành.",Anonymous,10/2/2023 08:28 (GMT+7)
277,Những lựa chọn ôtô số tự động tiết kiệm nhiên liệu tại Việt Nam,https://zingnews.vn/nhung-lua-chon-oto-so-tu-dong-tiet-kiem-nhien-lieu-tai-viet-nam-post1400376.html,https://znews-photo.zingcdn.me/w360/Uploaded/neg_estpyge/2023_02_09/Toyota_Camry_HV_zing_24.jpg,XE,Tiết kiệm nhiên liệu là yếu tố được người dùng quan tâm khi chọn mua ôtô. Thị trường Việt Nam có nhiều lựa chọn xe số tự động có mức tiêu hao nhiên liệu hỗn hợp dưới 6 lít/100 km.,Vũ Huỳnh,10/2/2023 07:59 (GMT+7)
278,Nam diễn viên Hàn bị tố qua lại với 5 phụ nữ cùng lúc,https://zingnews.vn/nam-dien-vien-han-bi-to-qua-lai-voi-5-phu-nu-cung-luc-post1400450.html,https://znews-photo.zingcdn.me/w360/Uploaded/qfssu/2023_02_09/0000292266_001_20230209161901471_1.jpg,GIẢI TRÍ,Choi Jung Won đang vướng ồn ào đời tư. Anh bị tố yêu cùng lúc 2 người đã có gia đình và 3 phụ nữ độc thân.,Minh Hạo,10/2/2023 06:16 (GMT+7)
279,Áp lực phải mua quà ngày Valentine,https://zingnews.vn/ap-luc-phai-mua-qua-ngay-valentine-post1400431.html,https://znews-photo.zingcdn.me/w360/Uploaded/ofh_btgazspf/2023_02_09/pexels_budgeron_bach_6533172_1.jpg,ĐỜI SỐNG,"Nhiều người trên khắp thế giới tin rằng ngày Lễ Tình nhân được tổ chức không phải vì ý nghĩa kỷ niệm thực sự, mà được thúc đẩy bởi thương mại hóa.",Đinh Phạm,10/2/2023 06:04 (GMT+7)
280,Jay-Z là rapper vĩ đại nhất,https://zingnews.vn/jay-z-la-rapper-vi-dai-nhat-post1400407.html,https://znews-photo.zingcdn.me/w360/Uploaded/neg_yslewlx/2023_02_09/Beyonce_Jay_1.jpg,ÂM NHẠC,Jay-Z và Nicki Minaj được tạp chí Billboard bình chọn là nam/nữ rapper vĩ đại nhất mọi thời đại.,Quốc Minh,9/2/2023 21:28 (GMT+7)
281,Ca sĩ Himchan bị bắt ngay tại tòa,https://zingnews.vn/ca-si-himchan-bi-bat-ngay-tai-toa-post1400389.html,https://znews-photo.zingcdn.me/w360/Uploaded/qfssu/2023_02_09/PS23020901419_1.jpg,GIẢI TRÍ,Himchan bị buộc tội tấn công tình dục một phụ nữ. Tòa án tuyên bố nam ca sĩ phải ngồi tù trong 10 tháng.,Minh Hạo,9/2/2023 20:24 (GMT+7)
282,Dấu hiệu chúng ta đã sẵn sàng kết hôn,https://zingnews.vn/dau-hieu-chung-ta-da-san-sang-ket-hon-post1400284.html,https://znews-photo.zingcdn.me/w360/Uploaded/ofh_btgazspf/2023_02_09/pexels_ron_lach_9584933_1_.jpg,ĐỜI SỐNG,"Ngoài cảm xúc phấn khích khi được cầu hôn, hãy nhìn vào các dấu hiệu xung quanh để biết mình đã sẵn sàng bước vào cuộc hôn nhân hay chưa.",Đinh Phạm,9/2/2023 19:31 (GMT+7)
283,Tiếp quản vị trí từ một người bị nhân viên ghét,https://zingnews.vn/tiep-quan-vi-tri-tu-mot-nguoi-bi-nhan-vien-ghet-post1400139.html,https://znews-photo.zingcdn.me/w360/Uploaded/ovunhuo/2023_02_08/pexels_antoni_shkraba_production_8278843.jpg,,"Lắng nghe, chia sẻ và thấu hiểu là chìa khóa để bạn hòa nhập với tập thể mới. Bên cạnh đó, hãy hiểu rằng cấp dưới cần nhiều thời gian để tin tưởng, chấp nhận đồng hành cùng bạn.",,
284,10 cầu thủ có thể chia tay Man City,https://zingnews.vn/10-cau-thu-co-the-chia-tay-man-city-post1400386.html,https://znews-photo.zingcdn.me/w360/Uploaded/mfnuy/2023_02_09/zzz_1.jpg,THỂ THAO,"Theo 90min, Erling Haaland, Kevin De Bruyne hay Ederson có thể rời Etihad trong trường hợp Man City bị trục xuất khỏi Premier League.",Hiểu Phong,9/2/2023 19:11 (GMT+7)
285,Nguy cơ mất sự nghiệp của Yoo Ah In vì chất cấm,https://zingnews.vn/nguy-co-mat-su-nghiep-cua-yoo-ah-in-vi-chat-cam-post1400355.html,https://znews-photo.zingcdn.me/w360/Uploaded/ycgvppwi/2023_02_09/unnamed_1.jpg,GIẢI TRÍ,"Ảnh đế Yoo Ah In bị tình nghi sử dụng propofol trái phép. Cảnh sát Hàn Quốc đang điều tra, chưa đưa ra kết luận.",Di Hy,9/2/2023 18:57 (GMT+7)
286,Dự án Super League trở lại,https://zingnews.vn/du-an-super-league-tro-lai-post1400400.html,https://znews-photo.zingcdn.me/w360/Uploaded/bpivpawv/2023_02_09/superleague.jpg,THỂ THAO,"Real Madrid, Barcelona và Juventus được cho là đã liên hệ với hơn 50 câu lạc bộ để thông báo về những điều chỉnh của European Super League (ESL) so với 2 năm trước.",Tường Linh,9/2/2023 18:47 (GMT+7)
287,Cá mặt quỷ đột biến có màu vàng ươm ở đảo Lý Sơn,https://zingnews.vn/ca-mat-quy-dot-bien-co-mau-vang-uom-o-dao-ly-son-post1399886.html,https://znews-photo.zingcdn.me/w360/Uploaded/gtnzna/2023_02_07/tp_abcxyz_3_4351.jpg,XÃ HỘI,"Không như đồng loại có thân hình tối sẫm, loang lổ, cá mặt quỷ đột biến do anh Dương Trung Hậu (thôn Đông An Vĩnh, Lý Sơn, Quảng Ngãi) sở hữu mang màu vàng ươm như nghệ.",Anonymous,9/2/2023 18:43 (GMT+7)
288,Người hùng tuyển Morocco tự bỏ tiền túi để đá cho Barca,https://zingnews.vn/nguoi-hung-tuyen-morocco-tu-bo-tien-tui-de-da-cho-barca-post1400354.html,https://znews-photo.zingcdn.me/w360/Uploaded/wobjcak/2023_02_09/amrabat.jpg,THỂ THAO,Truyền thông Tây Ban Nha tiết lộ tiền vệ Sofyan Amrabat rất muốn được khoác áo Barcelona trong tháng 1 nhưng bất thành.,Duy Luân,9/2/2023 18:30 (GMT+7)
289,Người đàn ông trúng xổ số triệu USD nhưng giấu vợ,https://zingnews.vn/nguoi-dan-ong-trung-xo-so-trieu-usd-nhung-giau-vo-post1400350.html,https://znews-photo.zingcdn.me/w360/Uploaded/ovunhuo/2023_02_09/eca86bd9e2eb128a7b1806.jpeg,ĐỜI SỐNG,"Thay vì thông báo với bạn đời, Zhou quyết định im lặng, tự ý sử dụng tiền thưởng may mắn để tặng chị gái và mua nhà cho vợ cũ.",Hoàng Kỳ,9/2/2023 18:02 (GMT+7)
290,Tuyển Brazil từng cải tổ ra sao?,https://zingnews.vn/tuyen-brazil-tung-cai-to-ra-sao-post1399788.html,https://znews-photo.zingcdn.me/w360/Uploaded/oplwkea/2023_02_07/greatest_of_all_time_pel_as_described_by_his_peers.jpg,THỂ THAO,"Trong cuộc cải tổ để giành cú ăn ba World Cup 1958, 1962, 1970, trong đại bản doanh của ĐTQG Brazil xuất hiện cả những nha sĩ đến thợ làm móng tay.",Chính Phong,9/2/2023 18:00 (GMT+7)
291,6 ông lớn châu Âu có thể vắng mặt ở Champions League mùa sau,https://zingnews.vn/6-ong-lon-chau-au-co-the-vang-mat-o-champions-league-mua-sau-post1400140.html,https://znews-photo.zingcdn.me/w360/Uploaded/zatmty/2023_02_08/joao_felix_1.jpg,THỂ THAO,"Các đội bóng như Chelsea, AC Milan, Tottenham, Liverpool, Atletico Madrid và Eintracht Frankfurt có thể vắng mặt ở giải đấu danh giá nhất châu Âu mùa tới.",Nguyễn Sơn,9/2/2023 16:00 (GMT+7)
292,MU đặt cựu sao Chelsea vào tầm ngắm,https://zingnews.vn/mu-dat-cuu-sao-chelsea-vao-tam-ngam-post1400233.html,https://znews-photo.zingcdn.me/w360/Uploaded/sotnzt/2023_02_09/abraham_derby_roma_lazio_3_1.jpg,THỂ THAO,"Sau Harry Kane và Victor Osimhen, Tammy Abraham là cái tên tiếp theo gia nhập danh sách những số 9 mà Manchester United có thể mang về ở kỳ chuyển nhượng hè tới.",Minh Tô,9/2/2023 12:00 (GMT+7)
293,Giải mã mật thư thất lạc của Nữ hoàng Mary sau 4 thế kỷ,https://zingnews.vn/giai-ma-mat-thu-that-lac-cua-nu-hoang-mary-sau-4-the-ky-post1400224.html,https://znews-photo.zingcdn.me/w360/Uploaded/ovhunah/2023_02_09/uk_mary_01_lzct_superJumbo.jpg,THẾ GIỚI,"Tài liệu mã hóa vốn được cho là văn bản tiếng Italy, nằm sâu trong thư viện quốc gia Pháp. Chúng sau đó được giải mã và phát hiện là thư của Nữ hoàng Mary viết vào thế kỷ XVI.",Trần Hoàng,9/2/2023 10:55 (GMT+7)
294,Nhóm máu có nguy cơ mắc bệnh tim cao nhất,https://zingnews.vn/nhom-mau-co-nguy-co-mac-benh-tim-cao-nhat-post1400068.html,https://znews-photo.zingcdn.me/w360/Uploaded/unvjuot/2023_02_08/medical_ongoers_observing_sovabazar_thursday_subhendu_testing_38b26a06_5dbc_11e8_b354_8e7f0da49342.jpg,SỨC KHỎE,Nhiều nghiên cứu đang được tiến hành cho thấy nhóm máu có thể quyết định nhiều yếu tố sức khỏe của con người.,,
295,Hơn 10 trận động đất từ sau Tết ở Kon Tum,https://zingnews.vn/hon-10-tran-dong-dat-tu-sau-tet-o-kon-tum-post1399900.html,https://znews-photo.zingcdn.me/w360/Uploaded/gtnzna/2023_02_07/dong_dat_0902_2502.jpg,XÃ HỘI,"Sáng 9/2, một trận động đất có độ lớn 3.3 xảy ra tại huyện Kon Plông (Kon Tum). Đây là trận động đất thứ 14 ở khu vực này từ Tết Nguyên đán đến nay.",Anonymous,9/2/2023 10:25 (GMT+7)
296,Ibrahimovic: 'Tôi vẫn là vị thánh của bóng đá',https://zingnews.vn/ibrahimovic-toi-van-la-vi-thanh-cua-bong-da-post1400207.html,https://znews-photo.zingcdn.me/w360/Uploaded/bpivpawv/2023_02_09/ibrahimovich.jpg,THỂ THAO,Zlatan Ibrahimovic khẳng định anh vẫn là ngôi sao hàng đầu thế giới ngay cả khi đã ở độ tuổi 41.,Hồng An,9/2/2023 10:00 (GMT+7)
297,Công ty mẹ của Google mất 140 tỷ USD vì chatbot AI trả lời sai,https://zingnews.vn/cong-ty-me-cua-google-mat-140-ty-usd-vi-chatbot-ai-tra-loi-sai-post1400206.html,https://znews-photo.zingcdn.me/w360/Uploaded/ifyyy/2023_02_09/2023_02_08T173435Z_551188132_RC247Z9B1LRI_RTRMADP_3_GOOGLE_AI_BARD.JPG,THẾ GIỚI,"Bard, chatbot AI của Google cạnh tranh trực tiếp với ChatGPT, đã khiến công ty chủ quản bay hơi 140 tỷ USD giá trị thị trường dù chưa ra mắt.",Tuấn Đạt,9/2/2023 07:25 (GMT+7)
298,CODA - thuật ngữ có từ thế kỷ 20 nhưng nổi lên nhờ bộ phim năm 2021,https://zingnews.vn/coda-thuat-ngu-co-tu-the-ky-20-nhung-noi-len-nho-bo-phim-nam-2021-post1400078.html,https://znews-photo.zingcdn.me/w360/Uploaded/neg_esfjaex/2023_02_08/Thumb_2.jpg,,Các CODA đôi khi gặp phải khó khăn vì bị cô lập giữa thế giới của người khỏe mạnh và người khiếm thính.,Thái An,9/2/2023 07:00 (GMT+7)
299,"Vì sao clip bói toán 'đúng nhận, sai cãi' lan truyền nhanh trên TikTok",https://zingnews.vn/vi-sao-clip-boi-toan-dung-nhan-sai-cai-lan-truyen-nhanh-tren-tiktok-post1400106.html,https://znews-photo.zingcdn.me/w360/Uploaded/mdf_uswreo/2023_02_07/ezgif.com_gif_maker_1_.jpg,ĐỜI SỐNG,"Chỉ cần dừng lại ở một video xem bói, thuật toán sẽ tiếp tục đề xuất nội dung tương tự. Chúng dễ viral vì đánh thẳng vào tâm lý người theo dõi.",Thiên Nhi,9/2/2023 06:00 (GMT+7)
300,Đất nước cấm ‘du lịch cá mập’,https://zingnews.vn/dat-nuoc-cam-du-lich-ca-map-post1400175.html,https://znews-photo.zingcdn.me/w360/Uploaded/mdf_drkydd/2023_02_09/Guadalupe_Dan_Orr_LRG_1.jpg,ĐỜI SỐNG,Chính phủ Mexico cho dừng các hoạt động du lịch liên quan đến cá mập tại điểm đến nổi tiếng ở Thái Bình Dương nhằm bảo vệ loài cá mập trắng được xếp loại sắp nguy cấp.,Thiên Nhi,9/2/2023 05:05 (GMT+7)
301,Hai trẻ 4 tuổi tử vong trong hồ cá cảnh,https://zingnews.vn/hai-tre-4-tuoi-tu-vong-trong-ho-ca-canh-post1400166.html,https://znews-photo.zingcdn.me/w360/Uploaded/xbvjuht/2022_11_12/4242.jpg,XÃ HỘI,"Hai đứa trẻ ra khỏi nhà chơi nhưng không thấy về, hàng xóm sau đó phát hiện cả hai tử vong trong hồ cá cảnh.",Quốc Nam,8/2/2023 23:46 (GMT+7)
302,Thời trang nhanh và những bộ bikini không mặc để bơi,https://zingnews.vn/thoi-trang-nhanh-va-nhung-bo-bikini-khong-mac-de-boi-post1399976.html,https://znews-photo.zingcdn.me/w360/Uploaded/natmts/2023_02_08/women_dec_1924_and_1925.jpg,XUẤT BẢN,"Sự thuận tiện đạt tới một ngưỡng đỉnh cao chưa từng có với sự ra mắt của trang phục hoàn chỉnh đầu tiên, được giới thiệu là ""tạo ra để vứt đi"".",Ron Gonen/NXB Công thương & Thaihabooks.,
303,Barca lập kỷ lục về số khán giả đến sân mùa này,https://zingnews.vn/barca-lap-ky-luc-ve-so-khan-gia-den-san-mua-nay-post1399925.html,https://znews-photo.zingcdn.me/w360/Uploaded/bpivpawv/2023_01_11/2023_01_22T212746Z_516779138_UP1EJ1M1ENNXT_RTRMADP_3_SOCCER_SPAIN_FCB_GET_REPORT.JPG,THỂ THAO,"Mỗi trận tại Camp Nou mùa này, Barca đón trung bình 82.825 khán giả tới sân, con số lớn nhất châu Âu đồng thời vượt qua cột mốc đỉnh cao dưới thời Pep Guardiola hay Luis Enrique.",Hồng An,8/2/2023 19:22 (GMT+7)
304,Không xem nhẹ chính mình ở nơi làm việc,https://zingnews.vn/khong-xem-nhe-chinh-minh-o-noi-lam-viec-post1399811.html,https://znews-photo.zingcdn.me/w360/Uploaded/ovunhuo/2023_02_07/pexels_mikhail_nilov_8101840.jpg,,"Nhiều bạn trẻ vẫn tự phán đoán, xem nhẹ mức độ quan trọng của bản thân đối với đồng nghiệp. Đó là lý do khiến họ bỏ lỡ không ít cơ hội phát triển sự nghiệp quan trọng.",,
305,Barca sắp chia tay cầu thủ đầu tiên,https://zingnews.vn/barca-sap-chia-tay-cau-thu-dau-tien-post1399954.html,https://znews-photo.zingcdn.me/w360/Uploaded/wobjcak/2023_02_08/barca_1.JPG,THỂ THAO,Truyền thông Tây Ban Nha cho biết Barcelona sẽ bán 50% quyền sở hữu tiền vệ Francisco Trincao cho Sporting Lisbon trong mùa hè 2023.,Duy Luân,8/2/2023 16:00 (GMT+7)
306,"Nhân viên Điện Máy Xanh ăn cắp thông tin thẻ tín dụng, chiếm đoạt tiền",https://zingnews.vn/nhan-vien-dien-may-xanh-an-cap-thong-tin-the-tin-dung-chiem-doat-tien-post1400022.html,https://znews-photo.zingcdn.me/w360/Uploaded/nugzrd/2023_02_08/chiemdoat.jpg,PHÁP LUẬT,"Lợi dụng sơ hở của chủ thẻ, Nguyễn Phú Hiển (ngụ Đà Lạt) đã thu thập thông tin thẻ tín dụng của khách hàng để chiếm đoạt tài sản.",Minh An,8/2/2023 15:35 (GMT+7)
307,Sợi vải 'kỳ diệu' đầu tiên,https://zingnews.vn/soi-vai-ky-dieu-dau-tien-post1399973.html,https://znews-photo.zingcdn.me/w360/Uploaded/natmts/2023_02_08/thumb_nylon.jpg,XUẤT BẢN,"Xu hướng thời trang nhanh bắt đầu từ rất lâu trước đây, khi công ty E.I. DuPont de Nemours and Company phát minh ra loại vải tổng hợp hoàn toàn đầu tiên: nylon.",Ron Gonen/NXB Công thương & Thaihabooks.,
308,Juventus không bán Pogba,https://zingnews.vn/juventus-khong-ban-pogba-post1399941.html,https://znews-photo.zingcdn.me/w360/Uploaded/wobjcak/2023_02_08/pogbaa.JPG,THỂ THAO,CEO Francesco Calvo của Juventus khẳng định đội bóng không có ý định thanh lý hợp đồng với Paul Pogba như báo chí đồn đoán.,Duy Luân,8/2/2023 14:00 (GMT+7)
309,Kiểu thời tiết khó chịu nhất miền Bắc khi nào kết thúc?,https://zingnews.vn/kieu-thoi-tiet-kho-chiu-nhat-mien-bac-khi-nao-ket-thuc-post1399943.html,https://znews-photo.zingcdn.me/w360/Uploaded/lce_qjlcv/2019_08_03/nom_am.jpg,XÃ HỘI,"Thời tiết mưa phùn, nồm ẩm tiếp diễn ở miền Bắc đến hết ngày 11/2. Sau đó, khu vực hửng nắng hai ngày trước khi đón thêm không khí lạnh, gây ra đợt mưa rét mới.",Mỹ Hà,8/2/2023 11:38 (GMT+7)
310,"Vingroup, Novaland, Hưng Thịnh... kiến nghị gì với NHNN?",https://zingnews.vn/vingroup-novaland-hung-thinh-kien-nghi-gi-voi-nhnn-post1399924.html,https://znews-photo.zingcdn.me/w360/Uploaded/rgtgtn/2023_02_08/beverly_solari_Copy.JPG,KINH DOANH,"Kiến nghị của các doanh nghiệp, tập đoàn bất động sản lớn chủ yếu xoay quanh vấn đề nguồn vốn tín dụng, trái phiếu và pháp lý.",Lan Anh,8/2/2023 11:17 (GMT+7)
311,Một bệnh nhân vụ ngộ độc chè đậu trắng ở An Giang đã tử vong,https://zingnews.vn/mot-benh-nhan-vu-ngo-doc-che-dau-trang-o-an-giang-da-tu-vong-post1399907.html,https://znews-photo.zingcdn.me/w360/Uploaded/lce_qjlcv/2023_02_02/anh_lanh_dao_ngang_y_te_tham_hoi_benh_nhan_bi_ngo_doc_sau_khi_an_che_dau_trang_4469.jpeg,XÃ HỘI,"Ngày 8/2, Sở Y tế tỉnh An Giang xác nhận một bệnh nhân liên quan đến vụ ăn chè đậu trắng bị ngộ độc đã tử vong.",Anonymous,8/2/2023 10:18 (GMT+7)
312,"Thanh Hóa: Nước đen chảy ra từ khe núi, cá tự nhiên chết bất thường",https://zingnews.vn/thanh-hoa-nuoc-den-chay-ra-tu-khe-nui-ca-tu-nhien-chet-bat-thuong-post1399899.html,https://znews-photo.zingcdn.me/w360/Uploaded/gtnzna/2023_02_07/4ggggggggg_1390_1.jpeg,XÃ HỘI,"Đó là phản ánh của người dân thôn Thanh Thủy, xã Thanh Xuân, huyện Như Xuân (Thanh Hóa) về tình trạng ô nhiễm nguồn nước nghiêm trọng.",Anonymous,8/2/2023 09:00 (GMT+7)
313,Vì sao người giàu và nổi tiếng dễ bị lừa đảo hơn,https://zingnews.vn/vi-sao-nguoi-giau-va-noi-tieng-de-bi-lua-dao-hon-post1399879.html,https://znews-photo.zingcdn.me/w360/Uploaded/aohvtsw/2023_02_08/4029_1665025825.jpeg,ĐỜI SỐNG,"Kẻ lừa đảo thường lợi dụng lòng tin và mối quan hệ với những nạn nhân khá giả về mặt tài chính để đưa họ vào chiếc bẫy đã đặt sẵn, rồi chiếm đoạt tài sản.",Thảo Ngân,8/2/2023 08:41 (GMT+7)
